aircraft_id,label_id,ff1_seq,len_seq_ff1
N08390_HB-JXO,1557294460000_N08390_HB-JXO,"[668.0556004206186, 1344.0425153319588, 683.5919881443299, 743.5756285030927, 747.223224342268, 7815.871108816495, 7080.821724763326, 7142.93636428866, 6635.8007612412375, 6206.96502989339, 5628.432360936083, 5165.873993303093, 4932.284072515991, 4581.2016676206185, 4287.530124210309, 4029.25833323967, 3662.391017978678, 2292.758649360825, 2369.104061280992, 2339.6001237014925, 2346.586302383505, 2339.5666064132233, 2292.5933839658846, 2333.7990587216495, 2320.9956573264462, 2266.4668579173554, 2396.980263727079, 2240.911008264463, 2248.8422279917354, 2277.969903513859, 2278.273343115702, 2296.0577855537194, 2273.8864247974416, 2270.2003526694216, 1729.3458860371902, 1954.1884349690722, 1587.4045166695096, 1557.1251759917354, 1852.692210997938, 2535.1430297995735, 2608.312296495868, 2201.40966297732, 1352.601854541578, 1589.1932273719008, 1600.6753648206186, 1697.5146019189765, 724.9875900371901, 1815.4923809484535, 810.9217623454158, 783.3913456942149, 731.3427105030928, 752.7071796453608, 1581.4865108471074, 2040.0154875051546, 2108.8355484123713, 865.6103850743801, 751.1485242515463, 0.0, 0.0, 0.0]",60
N08344_G-EZRY,1554454140000_N08344_G-EZRY,"[739.1597353636364, 616.2175593057851, 747.6698669402061, 738.5061969834711, 959.4556228272921, 7307.47350353719, 6312.009277119854, 3992.4091433154836, 5087.666784584222, 4448.019744380165, 4039.3445269173553, 3615.8478762985073, 2281.80311326226, 3399.0, 3067.2507863774836, 2215.5790570413224, 2264.058743636752, 2153.258930923077, 1988.9711791528925, 2085.3816163733222, 2141.13683970665, 2137.5171188123713, 2276.9069532878466, 2339.9311665289256, 2104.082109, 2186.2064004102567, 2275.817206942006, 2164.303572210744, 2124.0, 2272.113268727273, 2198.6352865082645, 2219.488091162393, 2199.390334729897, 2224.325767520661, 2150.6566579340206, 2027.4543473988274, 2140.385177264463, 2117.1191593846156, 2122.73101767094, 2165.2694092809916, 2103.343515797521, 1950.2928911505155, 1514.3490728347108, 1358.0036518350516, 976.0010325909091, 629.7553819051546, 1680.9029781791046, 1388.2872403070362, 1646.435919214876, 2678.734792263918, 1846.239407355372, 1956.6111841072166, 1808.378947628205, 2854.801410909091, 2051.0740459402987, 2559.9315018016528, 860.6215897768595, 1714.7816789090907, 889.2954821367521, 730.0268092878465]",60
N08344_G-EZRY,1558289755000_N08344_G-EZRY,"[661.9197784164948, 727.6436447761193, 701.1998453816631, 1136.9712316859504, 701.8057644421488, 732.207492915464, 778.9473757644628, 7402.899392966942, 6808.0153532066115, 7172.206408989691, 6642.217023646055, 6281.395719914713, 6148.067135449894, 5687.630395579381, 5412.513052305785, 5134.439940933884, 4800.3997140412375, 4431.681127520661, 4299.0, 3314.4391719586774, 2985.542045677686, 2994.7505842474225, 2816.5705636652892, 2955.8974577154636, 2930.6045384090908, 2925.899927829424, 2865.464811111111, 2920.385868835821, 1821.1761149722815, 1974.9820400661158, 616.8000295123967, 742.0, 822.3496583670103, 1098.0, 1136.3117275479744, 1122.5144384818764, 1622.9045142307693, 732.0298497851239, 1401.4647382727276, 1245.1465363793814, 2342.068406570248, 758.6555114876032, 793.6182742020619, 755.8202007024793, 857.0, 1703.2676323966944, 858.9454090309277, 923.7742648347107, 1068.201621698347, 1889.8209411463918, 2390.3168492238806, 953.6995588486141, 1456.9036860769231, 714.0, 663.0395260742267, 1688.994415, 0.0, 0.0, 0.0, 0.0]",60
N08344_G-EZRY,1560785515000_N08344_G-EZRY,"[827.5096760991735, 7823.191870384616, 6596.580633740206, 5586.043351466951, 4799.522199008265, 4230.065629393815, 3682.3036524520253, 2317.069716794702, 2534.9194397027863, 2578.6278347806924, 2557.3109951437564, 2588.716081714876, 2578.39756938843, 2478.5568144164945, 2637.9451264082477, 2657.721239859275, 2484.1260795867765, 2688.352140516529, 2503.5917160494846, 2541.661503929752, 2507.499715371901, 2458.092422803532, 2594.5158569752066, 2322.3328840419726, 2601.696560049536, 2723.8075888667368, 2596.3491076367386, 2173.821706020661, 2458.0, 2407.708857966942, 2369.1711633418804, 2410.9390787628863, 2568.423689705757, 3238.0, 2520.1888578347107, 2514.243561495726, 2466.571623587629, 2486.5791513814434, 2492.4371495454543, 2459.527446231405, 2503.1566637094015, 2436.5305309484534, 2473.0, 2487.6736515000002, 2491.3171640661158, 2436.8960607889126, 2501.3580329338843, 2420.7150054309277, 2469.9062894545455, 2390.4743221363633, 2385.755383206823, 2445.2795041528925, 433.6408646153846, 365.0610241108742, 800.267725322314, 972.0484028869936, 701.0157214876033, 889.6614264743589, 2059.8745071010308, 778.9532636375267]",60
N08358_G-EZRZ,1556892235000_N08358_G-EZRZ,"[660.6228885195876, 660.2852375213675, 732.074255322314, 772.6438211257996, 760.7952878553718, 747.1955995785123, 749.5206366219008, 760.9213227264958, 751.427992486598, 747.4300270413223, 746.5770194090909, 745.7518661649485, 759.842917946695, 759.4634051628866, 757.0, 496.99175936776857, 673.9477059914711, 8868.74077723967, 9311.739502771368, 7338.0, 7130.479267285715, 5195.6317561649485, 2967.861204411157, 6530.8673877809915, 6205.140637513402, 2760.003173146392, 2720.419216911157, 3527.6382414090913, 2703.382902024793, 2688.585637446281, 2812.3511014752066, 2837.9493008547006, 2798.0618732804123, 2748.5202894157783, 1372.857778194215, 1798.2348519530915, 1860.0954094226804, 1532.2950130061856, 2217.355847847423, 2105.4257307685953, 2050.0882155599174, 1603.5302558677686, 1728.1686626652893, 1067.2209966487603, 747.214515739872, 774.782929214876, 794.0, 1220.7856700123966, 1149.050069835821, 1594.6781468041236, 1387.071066214876, 1107.817288429752, 924.0419462622602, 1832.3821372479338, 1794.5605121257995, 2323.8681953264463, 758.4918848140496, 734.4531391670102, 734.354492642562, 722.8403328187634]",60
N08358_G-EZRZ,1559469915000_N08358_G-EZRZ,"[656.4625696886994, 1402.979748621795, 783.3600217896908, 782.3394384400826, 775.3933318976547, 788.0, 780.7214195947137, 789.1551496887416, 7705.521479607676, 7217.3878301876375, 6431.658131041322, 5575.3086245991735, 4900.949482776119, 4406.573667745935, 4052.9999999999995, 3616.4789197035125, 3330.260619727919, 2350.129874425813, 2474.6237780469082, 2357.883436663223, 2432.113804853608, 2340.404193770661, 2413.841284504132, 2394.879710853306, 2469.660581239669, 2336.603323068376, 2340.9677676581196, 2452.734410513859, 2393.919534649007, 2304.0, 2402.5522305555555, 2468.800090169072, 2367.2944120341153, 2433.404018733471, 2320.647758264463, 2364.930158901031, 2422.548872681818, 2311.0, 2229.072236523858, 1834.0, 2432.218494656504, 2395.500481653455, 2542.2259235041324, 2434.0730650203254, 2400.0, 1795.064486840909, 2414.738122367521, 2360.8714341192053, 397.0772387814569, 532.5220662582781, 700.098348362031, 779.0601516804123, 1738.7552185413224, 722.30290191258, 628.3925874793388, 949.6882430432989, 2078.1394519008263, 758.4669987355371, 728.3249408547008, 0.0]",60
N08358_G-EZRZ,1560517965000_N08358_G-EZRZ,"[806.2819596055438, 939.1990525619834, 938.1872047479338, 753.3782438760684, 963.0840746301653, 670.6990211452992, 781.8613051136363, 994.7074969214876, 662.0, 7099.628937867768, 7203.757373280992, 6879.360065805785, 6294.2784269488275, 5728.46253526598, 5280.0, 4903.03502468866, 4515.1118253518125, 4283.284208330579, 3911.3508930948456, 1804.2035187933884, 3669.3683135257734, 2115.474454020619, 2590.64068742562, 2416.608127636752, 2379.5781795227276, 2380.6046119914713, 2404.9294905223883, 2401.519623004132, 2397.622061863248, 2272.0, 2363.2114695769233, 2398.843816494845, 2350.7674411652893, 2300.5711887420043, 2330.328387446281, 2361.9681141452993, 2329.6028835876286, 2251.344402185567, 2285.807191189766, 2262.921307719008, 1283.045314066098, 1654.1596514876032, 1979.9540506350513, 2683.4328901492536, 1153.1416055700001, 594.0, 657.5921743816632, 807.1545599257731, 944.4346425671642, 1892.6654804783504, 1616.0573397396693, 757.3233067590619, 706.25446625, 971.6363919340206, 757.0, 870.0, 2057.3294695247932, 1614.3002443801652, 2193.313325313402, 740.9410036119403]",60
N08381_G-EZGX,1553886195000_N08381_G-EZGX,"[863.5714070927835, 779.0215495661157, 831.4513147438016, 677.6739497272728, 855.101006677686, 1150.7430519008262, 1257.4924963553717, 785.7922752206186, 707.8360386353945, 4091.6370508494847, 7181.402124247422, 6863.246896747934, 7339.315039735537, 6921.548347995736, 6904.219419801653, 6642.815111546392, 6321.732494367011, 6062.874792690082, 5858.831645402062, 5822.838092871902, 5675.596026115702, 5489.995706177686, 5329.807984181818, 5145.678118286325, 4961.929335173554, 4745.234222556701, 3124.7641269525775, 3081.952648208955, 3079.2712627463916, 3186.7014999173552, 2998.202213595041, 3009.009640181818, 2449.983470479339, 558.444964474359, 864.6631163057851, 915.1418859587628, 938.7730346446281, 1014.7064290618337, 994.3744490391753, 983.1831313842976, 961.9322322314049, 881.786148597015, 718.0, 1379.1072604041237, 1022.4288868288659, 1312.9280889339018, 637.5286808170732, 545.5085920722395, 957.039811107438, 921.9597563264463, 935.5963346268657, 957.2366477608248, 1791.2756542439024, 2540.06970382335, 2094.6359780826447, 882.830758454746, 758.1170396759062, 1134.2104103181819, 1123.918155788618, 736.1632649083156]",60
N08381_G-EZGX,1560172815000_N08381_G-EZGX,"[820.8119467803838, 799.4557714427244, 825.4686933333332, 804.0, 808.6644198891258, 791.0, 793.0877423046358, 787.6063132231404, 1521.157220991453, 7248.355333509278, 6891.999999999999, 6990.3560544477605, 6544.596630092879, 6200.046361090909, 5619.544874666666, 5211.496989401709, 4858.717219933884, 4420.190690082644, 4016.2039781463413, 2985.3967083326224, 2936.501059317073, 2822.9350413304905, 2756.949535670103, 2774.0860164444443, 2672.2584919061833, 2777.859227196468, 2707.4454759669425, 2712.8494956076756, 2806.688322115139, 2786.172841313433, 2689.2931899381447, 2711.871293129897, 2747.0403123966944, 1545.388987735537, 1627.5270833719007, 464.01049164670053, 602.985652429752, 699.1022456910569, 2429.6453929211084, 1728.3273305923635, 3119.36040406181, 2925.055888243655, 2676.7175064017656, 2180.08152801626, 783.6265020724948, 803.0772470413224, 2241.716352847682, 810.0, 2300.496945739872, 2484.763902669509, 824.165262016529, 1108.794997636548, 1944.9855168659794, 1730.4265243051545, 2223.718317129897, 913.1702274049586, 855.4885785785124, 753.5692520661157, 752.6753691239669, 760.0]",60
N08385_G-EZGY,1554143420000_N08385_G-EZGY,"[922.4588768119835, 671.950332315565, 766.2192194731405, 756.3933489958678, 753.5945599752578, 577.478784470103, 751.9625457611941, 761.5330164742269, 1463.0055194288661, 775.4324964946695, 7820.060860022728, 7253.511699495868, 7429.3629288486145, 7112.964004606837, 4795.043182235537, 4576.81206346281, 6337.033933556504, 6415.206565950413, 6049.792670499999, 5719.351835562888, 3644.9535954093817, 3229.7648397527255, 5205.572181268041, 3349.6464488102347, 2449.442543672165, 3009.1063702103093, 2679.4619452933885, 2854.9360458333335, 1813.3276518886596, 1554.1456762644627, 1695.381645766529, 1743.6272580682303, 1832.2525840484445, 759.9509471404959, 795.1133476107032, 779.8607395123968, 761.6044992789257, 743.209147628866, 719.0878247889126, 726.3818748677686, 770.7327521938145, 617.9371802473347, 1499.8458900309279, 1764.396613670103, 1508.8023753603413, 1939.4039339530916, 1529.177340198347, 949.7408531404958, 2475.298164113402, 2311.0020472727274, 954.5186805909091, 912.2479875422681, 761.0494315031983, 1040.261062816777, 1444.1314682886598, 0.0, 0.0, 0.0, 0.0, 0.0]",60
N08385_G-EZGY,1554790430000_N08385_G-EZGY,"[786.5113675351812, 785.7218372892562, 773.319503942268, 8101.670287760331, 7002.445536900406, 6045.708869526652, 5230.16659828866, 4550.72186815894, 4116.593127632873, 3664.0657926597937, 3404.0, 3198.7534192642274, 2697.0546964392324, 2538.3652160081215, 2495.2438836865344, 2550.5175443076923, 2553.980990940206, 2568.946168373984, 2422.0160023240937, 2490.025691025641, 2528.0, 2523.971913586354, 2495.8468384591306, 2555.8921367761195, 2475.295673800813, 2658.5788575206616, 2623.679188886011, 2417.0, 2621.323619483444, 2555.0, 2465.447166653846, 2516.0, 2573.0460947015554, 2388.0, 2431.6803036983474, 2418.2746905607064, 2414.465536034553, 2476.0072203837954, 2612.7675255955282, 2400.4501596162045, 2469.3587251257995, 2513.9967758677685, 2675.024230235537, 2229.2228501236673, 2275.266020750552, 1009.884483504065, 1122.3714916716417, 1716.2714438536584, 1754.0844124958678, 1386.4196530490403, 1864.0, 979.3964961589404, 743.5355001137056, 852.4420293884298, 913.5701724365483, 2426.3582103283584, 756.0070106396588, 758.3144818512397, 785.7399713461539, 0.0]",60
N08385_G-EZGY,1555153515000_N08385_G-EZGY,"[844.3172936865672, 752.0714523305785, 779.6666291363636, 707.0188802473347, 677.0718166132478, 684.3592705371901, 6710.313014859794, 6696.708493680171, 6292.62564346598, 5508.458422148759, 4930.12192686598, 4602.577819549587, 4198.140785358243, 3949.2578447917526, 3608.1859997210745, 3450.363919513402, 2399.0755510916842, 2483.526211315411, 2475.6098057422682, 2359.4718080785124, 2479.3589393463917, 2597.448542533049, 2596.195670010309, 2497.1488659338843, 2543.2753441649484, 2597.3232570171613, 2569.5922868471075, 2576.8438770515463, 2481.0017010061983, 2607.412204690832, 2522.7346634917353, 2567.0007096724103, 2581.6700620950414, 2477.3590507438016, 2656.960666198347, 2595.057667814433, 2486.0816365123965, 2438.0446496910567, 2490.894902057732, 2666.5642040082644, 2544.8264278904953, 2575.6364917356077, 1467.7614667004132, 386.9745742639175, 403.284077427686, 968.4073911965813, 852.1425751446282, 789.2718994462809, 772.1931872747934, 697.6328728247422, 636.4661896350515, 1230.5545526363635, 796.8368520640496, 1243.4434479175259, 877.5459970557852, 1624.2458901436894, 755.0262722169421, 734.3719229030928, 753.9218188491736, 0.0]",60
N08385_G-EZGY,1555483585000_N08385_G-EZGY,"[810.7494849743589, 784.0, 775.0, 8091.36276547548, 7119.045387640496, 6349.3755438181815, 5561.281718315565, 4936.483763661856, 4417.894038942149, 4053.373679521367, 3552.5323050021325, 3261.989619793814, 2541.4379374008263, 2467.792936588486, 2487.8818324421486, 2483.9106481322315, 2468.1164492975204, 2473.875101484536, 2364.459189896694, 2538.9587299134023, 2359.5473239744138, 2430.8963902066116, 2481.019165876033, 2509.0, 2376.4287805661156, 2534.930500528926, 2393.9570363752664, 2490.3388999834715, 2436.306160177686, 2421.003516785124, 2402.9246899216496, 2469.9909209917355, 2351.114379002062, 2374.1575915454546, 2476.5360865773196, 2435.3685007078893, 2395.6578315565034, 2377.060425987629, 2463.0, 2407.503695472165, 2357.6810061033057, 2387.9322182089554, 2422.6157964618556, 2399.732834892562, 2338.2702713518124, 2351.085351381443, 2390.35876142562, 2404.0, 2419.7254008636364, 1709.0, 575.2951792622601, 677.2109800826446, 740.7797215932019, 747.1364222430703, 698.7160585443299, 874.5092838347107, 1954.3068223553719, 2475.0910230826444, 792.9105787892562, 0.0]",60
N08385_G-EZGY,1558019185000_N08385_G-EZGY,"[674.3626724861407, 775.4033465619834, 799.5217210743801, 782.6800352239421, 675.7240205970149, 8086.693522320513, 7340.2004436694215, 6705.967158804124, 6424.769384238961, 6232.5286144604825, 5785.8477395920145, 3097.119212707721, 5406.0, 5111.078902299278, 5074.766293641237, 4731.487440363636, 4381.20329621322, 4085.5654159914716, 2459.188947657379, 2436.739347447423, 2491.4656887240617, 2466.7198785909095, 2444.797968547008, 2370.5259063240455, 2341.636496785124, 578.4933406859504, 1101.7517254268041, 1177.6144362473347, 906.0, 914.8447502644628, 976.4987593896908, 1049.5326582639175, 1086.0828961157024, 1657.3149944605543, 777.550465072165, 1137.0178172727271, 733.0, 685.1853510950414, 1330.3957928595041, 947.6065760659794, 2427.366256298508, 694.122423819459, 2260.3949661157026, 1137.6509625454546, 932.3205947546393, 1182.2078244264394, 1683.7845884179105, 2483.112931570248, 769.0, 1219.480051785124, 941.8198578365304, 997.5009469380934, 788.6263447422681, 1361.9094192190082, 829.6788887603307, 832.100639158763, 0.0, 0.0, 0.0, 0.0]",60
N08390_HB-JXO,1555144735000_N08390_HB-JXO,"[847.5925258471074, 716.6437812020619, 747.1792395289257, 716.0901208294243, 7622.873075227273, 6872.6719413636365, 6667.965417933885, 6354.796781872068, 5891.230398288661, 5355.006239777778, 4920.277564082475, 4558.499555146695, 4236.166145053719, 4069.0, 3924.565677619835, 2647.1233039125796, 2529.655809712575, 3037.4641070020616, 2920.439023628099, 3087.8043154051174, 2776.0976893390193, 2652.4522242024796, 2828.081829806186, 3945.3003730227274, 3508.2290911752575, 3302.3902157319585, 2406.3484545159913, 2441.27545496281, 2430.9337624710743, 2337.6547961549586, 2302.9920163752663, 2385.6508164164948, 2337.7014144871796, 2602.0976763987605, 1156.9245126823027, 1298.0, 1217.5893064477611, 2383.229090588843, 2394.8081809421487, 2437.6023570783505, 2245.2660143710023, 2543.378783452479, 788.6730245950414, 408.72791414049584, 405.0828945927505, 539.0832421649484, 635.0926076371134, 765.9420492644629, 785.3711789072165, 740.5742944338843, 735.846719445629, 671.5295657752577, 637.631364553719, 2294.1834481092783, 746.2095180865979, 2728.413126407249, 991.3122634256199, 743.1134531942148, 0.0, 0.0]",60
N08390_HB-JXO,1560094605000_N08390_HB-JXO,"[743.0764617768596, 1222.3586136880167, 573.4238319829425, 870.8797793298969, 806.170466322314, 7262.884854211087, 7585.661921794872, 6790.607590876289, 6242.330865702479, 5582.961902319587, 5164.446085470086, 4709.877453298969, 4359.186809400827, 4141.118014339019, 3860.322218969072, 3580.145702737603, 3358.720636157025, 3152.31538814433, 3040.894147435897, 2934.133354845361, 2384.060633780992, 2293.303353969072, 2509.2747041237117, 2413.0, 2415.623484504132, 2404.340537046908, 2416.0, 2289.7298900309916, 2364.0206550619832, 2414.8375129381443, 2365.349106837607, 2375.917763739669, 2349.4119808247424, 2388.2215290805784, 2262.676101066098, 2102.5453054371, 2242.9409683884296, 2329.31468, 2264.0193165289256, 2376.2698312371135, 1843.0810267094018, 1513.3433342975209, 3311.4882975206615, 2406.367561701031, 2586.8050910447764, 2627.4330333161156, 2363.817175, 524.3932347422681, 492.00135826446285, 661.8858698294242, 656.0739175257733, 824.7453986570249, 769.2556166322314, 765.6844972164947, 752.5519677350427, 1044.972500257732, 946.0, 949.3180082989691, 2159.6132851239668, 773.0376930785123]",60
N08390_HB-JXO,1560760170000_N08390_HB-JXO,"[722.0000000000001, 996.224356379691, 681.0, 760.6582182644627, 1574.9158877355371, 8002.198885609756, 7331.621786276859, 6697.910093256098, 6515.010097756411, 5851.067773487603, 5353.207004927351, 4886.259265492537, 4550.611785910448, 4254.88363942268, 4025.94192953719, 3733.8968464082473, 3481.185356762195, 3325.949903846482, 3089.82134764467, 2297.433876742004, 2420.268767026804, 2454.0342205289257, 2293.0307041360825, 2323.773260412371, 2394.5420724008263, 2339.2096735675127, 2360.8254452409383, 2407.3886136463416, 2328.8045611727075, 2326.9344483966943, 1823.629910486141, 1888.0088901487604, 2306.043040054878, 2309.0953590909094, 2237.959675731682, 2243.2636084041237, 2317.0807126274112, 2309.1165989427313, 2457.0195793390194, 2283.0, 2301.9682000938164, 2357.3612690639175, 507.2728658471074, 550.2573536040609, 1320.1950886226011, 663.0469739512196, 751.9487240397351, 906.9672693969543, 805.1473878251599, 800.9999999999999, 745.5453960852878, 715.5963286020619, 869.5448408649746, 908.7178110021323, 2295.6224871402437, 991.6041722302771, 2478.9893883429754, 808.2306425415779, 757.0310385330579, 906.2586142686567]",60
N08344_G-EZRY,1555234630000_N08344_G-EZRY,"[768.0, 772.1758074103093, 763.3693192886599, 757.8737375175258, 747.8292936567165, 9150.33812825567, 6632.735095214877, 6224.5689858347105, 5575.671818076288, 5007.662904989339, 4492.183583880413, 3929.61611946281, 2869.096883927835, 2752.1371572921107, 2536.6547164639173, 2663.8308672396697, 2717.1203233595043, 2631.3602670495866, 2681.856004191752, 2622.122390703625, 1720.5773341508263, 2499.0, 2473.8619731505155, 2450.8961983305785, 2480.3384865082644, 2535.0, 2468.618960668041, 2299.3452725629, 2483.9599369104476, 2320.85606098081, 2525.5689698547008, 2436.8015510106607, 2398.807518987207, 2358.9905837389983, 2364.68055608742, 2412.364409938144, 2502.0099003876285, 2410.0385771404963, 1692.085395394628, 2543.560524783505, 2450.5999911402064, 2479.9347537564104, 3308.711341411514, 2594.312237228145, 3107.049912933884, 3384.7081070826443, 1616.557548645361, 796.7864636363637, 1231.9284353367768, 2593.0, 694.9321848762886, 2982.76470085124, 746.9999999999999, 2296.595579533058, 1335.491553822314, 1477.5465276536083, 897.4973876556701, 2425.0471867752576, 719.0, 0.0]",60
N08344_G-EZRY,1558885285000_N08344_G-EZRY,"[789.3505926993603, 1495.1954690454545, 1283.8866303801653, 765.611620472165, 741.4857899360342, 733.3712182206185, 1171.9037335384614, 678.7834809318182, 987.5747801239669, 7191.440186694215, 6785.918898016529, 7022.129447892561, 6611.749549389691, 6440.41952499359, 6355.927863340206, 5915.044204400827, 3885.977409450413, 1933.7744053278352, 2669.7991197953093, 2437.1177943298967, 1905.2638718464818, 2739.991757741736, 2712.874005296375, 2730.1730167603305, 2326.0, 2682.764546551653, 2624.9522889917357, 2529.8096908846155, 2487.0955080000003, 1478.6675146268658, 1931.3380990743804, 1376.5718901108742, 1709.9203975512821, 971.6632568350515, 749.2983168443498, 716.7448343946281, 701.6499320682303, 681.0, 629.6211427876289, 739.1564153092784, 852.0, 1703.2427320490403, 754.681158677686, 932.0, 1406.6424910123967, 2647.0820822435894, 2711.238847666667, 2533.7712228181817, 714.5360980127932, 1365.6641448863636, 713.0, 723.2719475991736, 728.0, 692.9036749216496, 747.7846510743801, 0.0, 0.0, 0.0, 0.0, 0.0]",60
N08344_G-EZRY,1560949040000_N08344_G-EZRY,"[774.589697107438, 8031.687763240938, 6991.992647809918, 6275.942193504274, 5394.169794432989, 4767.598478464819, 4307.950168057851, 3951.0, 3501.0057999586775, 2367.6792464957266, 3407.7482417355372, 1182.6293728099172, 2602.808713429752, 2538.98899628866, 2405.111833181818, 2509.527707216495, 2646.955640371134, 2586.065928412371, 2515.629896, 2438.6467145454544, 2325.210838636364, 2446.748427768595, 2395.00413228866, 2502.050151487603, 2913.4024252025583, 2407.610917113402, 2526.198327164179, 2470.0, 2374.2559810234543, 2361.573849731959, 2417.1806437113405, 2743.1040514876036, 2437.0, 2331.6496256198348, 2338.897976701031, 2366.6863425619836, 2401.8565988912583, 2389.6891256082477, 2229.8881508677687, 2278.4861622268045, 2518.487239175258, 2504.023302857143, 2446.160982639175, 2410.6307379104474, 2464.293373402062, 2374.9646317525776, 2308.0059686776863, 2426.7482192561984, 2330.1520197933883, 1486.0622423092782, 2499.9974030991734, 377.1565126652452, 1879.2041900618556, 1177.1431927272727, 729.0510208247422, 750.2866127835051, 1698.4648944329897, 642.6333878762886, 3214.176030490405, 810.4846419793815]",60
N08344_G-EZRY,1561266840000_N08344_G-EZRY,"[707.3033467809917, 758.5279568278145, 750.9048547547974, 749.350227433943, 7165.628971147903, 5141.856015006397, 6191.696357403509, 5212.102660077262, 4674.867593044776, 4256.226903184726, 3901.6773810684326, 2449.2290142366737, 2695.5465823780487, 3291.3216339008263, 2533.2567758635396, 2626.787783471066, 2529.2519888536085, 2491.4588818230277, 2687.301678829268, 2530.541075243299, 2560.905869130064, 2495.2744764545455, 2603.641183677686, 2587.8634041961623, 2467.541763026804, 2384.5056232107436, 2507.705527041322, 2540.3009566417913, 2537.4201304817075, 2438.842638150826, 2633.4580821810155, 2504.9358916626015, 2496.5800571340205, 2535.4267786357614, 2471.775542195122, 2498.206580031983, 2537.9824885342164, 2671.4406637938146, 2373.0024514626866, 2447.321153716942, 2463.5426781115702, 2485.115597515464, 2498.1926668041237, 2475.6646624247423, 2522.135087628049, 2583.4421146639174, 2556.7788811002133, 2582.2793646694213, 2556.9578635206612, 2375.6158859337747, 1671.987432617886, 388.5012600576923, 390.2325510596026, 880.9694492107438, 784.6141080938166, 722.6037953646055, 683.419064956701, 2355.6932004014225, 2576.8349928595044, 812.2562325268595]",60
N08358_G-EZRZ,1552891950000_N08358_G-EZRZ,"[783.4294246329898, 1149.1563972809918, 784.5261802107437, 694.3281214226804, 7071.604927174841, 6638.798148330393, 6003.261713507463, 5386.477393727835, 4914.452338243802, 4493.791763377399, 4223.327651164179, 4007.5930881185795, 3778.490562988348, 3429.2416733884297, 3222.287899874201, 2453.120339833689, 2342.302756630928, 2364.717552648024, 2320.51033257402, 2368.4965989211087, 2403.3322757603305, 2366.475675917355, 2348.309100752066, 2179.078622927351, 2285.633690914299, 2295.922724181818, 2291.2959268884297, 2331.5527777356074, 2297.247502789256, 2378.5457943752576, 2319.5982503987602, 2364.886654666667, 2242.4843707995738, 2234.759567298969, 2992.8144964545454, 2345.995661611111, 1620.0556674268041, 2168.235810509108, 1458.4863633367768, 1557.6851170886598, 2079.6802852954543, 2951.91207331134, 2839.418594394628, 1989.4273010470588, 1840.128869880597, 533.4207979689704, 648.2836372975206, 731.3043792692308, 758.6816920149254, 717.1938441157025, 1842.5015474772727, 782.0632913030928, 1496.582181283582, 881.7690771002132, 1734.817510890164, 1821.371547376033, 496.4223971172708, 509.3952293690721, 0.0, 0.0]",60
N08358_G-EZRZ,1558788710000_N08358_G-EZRZ,"[732.6314135702479, 1015.0354238739669, 1118.677063053305, 6919.030302701031, 6818.723792603306, 3306.3621825072164, 5544.397835113402, 4958.0, 4504.135721719009, 4147.9363009524795, 3436.0, 3152.5023821428567, 3062.904978672165, 2963.691639630928, 2448.25897958547, 2510.221313358763, 2484.7128736886993, 2457.6451764545454, 2451.9467519752066, 2480.5666017169424, 2345.0, 2478.256264519231, 2451.101370527835, 2455.933727301282, 2472.523859925773, 2407.0149740454544, 2394.7610330916846, 2371.6819993533054, 2523.2745241023454, 1656.7112186609806, 2233.817686359504, 2389.5336700959488, 2297.029075305785, 2535.290526670103, 2467.847585905983, 2539.80874108866, 2447.385923917526, 2517.412633072495, 2543.373236975206, 2365.9148593432838, 2510.0, 532.1490575619835, 1552.1613028784645, 2883.340557033058, 2735.0495606198347, 1721.782455085288, 394.7167263298969, 2133.4982597376033, 698.8159681196581, 777.0, 719.3198257608248, 1928.3122613006396, 631.9860304049587, 915.5625973752665, 2988.4877837396693, 2226.6092474710745, 781.7876102345416, 739.0, 450.88877440511726, 0.0]",60
N08381_G-EZGX,1554143225000_N08381_G-EZGX,"[756.6282108618557, 743.0, 4513.768249059829, 7161.213998953643, 6238.945302292682, 5737.273264115384, 5008.523138272727, 4448.5807445033115, 4082.35448510863, 3806.0637726432988, 3396.704087414634, 3166.064831411514, 2663.0, 2567.758009641237, 2316.609567057851, 2463.672200280412, 2434.4803023057852, 2527.9585562686566, 2614.4657262339956, 2455.9738473553716, 2416.1827259735683, 2345.700982028926, 2444.657122737307, 2570.4996599187816, 2444.471559991471, 2549.5714771869916, 2373.2703983624733, 2525.8829250406507, 2455.2248917441366, 2474.2705716, 2451.612051326226, 2413.8793828076923, 2558.5206914876035, 2457.1885222727274, 2406.1362444865977, 2329.9085641632237, 2499.0, 2498.4772719607845, 2408.7288424462813, 2391.142575151386, 2381.211629082645, 2441.4428881108743, 2489.0, 2421.68151947548, 2435.4912366762883, 2458.896514264901, 1348.32268491258, 1164.9927093814433, 1453.6149814117648, 1430.5652069917355, 1298.4677811793813, 1297.4392053471074, 1499.2990065057716, 1038.7361488453607, 2603.1366815194124, 966.0345528461538, 2074.2433637439663, 809.0, 761.479252196162, 0.0]",60
